fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Type,quality
7.59924,0.479952,0.280014,10.40052,0.048998,57.00285,204.98975,0.99738,3.240162,0.449955,9.30093,Red,5
7.19928,0.309969,0.460023,5.00025,0.039998,3.00015,28.99855,0.990501,3.040152,0.529947,12.50125,Red,4
6.89931,0.219978,0.490025,7.00035,0.062997,50.0025,167.9916,0.9956,3.540177,0.49995,10.30103,Red,6
6.39936,0.39996,0.19001,3.20016,0.032998,28.0014,123.9938,0.990301,3.220161,0.539946,12.70127,Red,7
9.999,0.559944,0.240012,2.20011,0.078996,19.00095,57.9971,0.999,3.180159,0.559944,10.10101,White,6
11.39886,0.59994,0.490025,2.700135,0.084996,10.0005,40.99795,0.9993,3.150158,0.629937,10.50105,White,6
5.89941,0.219978,0.180009,6.40032,0.040998,28.0014,119.994,0.993931,3.270164,0.49995,9.90099,Red,5
5.79942,0.279972,0.300015,3.900195,0.025999,36.0018,104.99475,0.989531,3.260163,0.579942,12.751275,Red,6
5.49945,0.319968,0.450023,4.900245,0.027999,25.00125,190.99045,0.992101,3.510176,0.489951,11.50115,Red,7
6.49935,0.359964,0.310016,4.100205,0.060997,20.001,133.9933,0.994651,3.180159,0.449955,9.0009,Red,6
8.69913,0.539946,0.260013,2.500125,0.096995,7.00035,30.99845,0.9975,3.270164,0.59994,9.30093,White,6
6.59934,0.579942,0.020001,2.40012,0.068997,19.00095,39.998,0.993771,3.380169,0.659934,12.60126,White,6
8.49915,0.339966,0.440022,1.700085,0.078996,6.0003,11.9994,0.99595,3.520176,0.629937,10.70107,White,5
5.79942,0.169983,0.300015,1.40007,0.036998,55.00275,129.9935,0.990801,3.290165,0.379962,11.30113,Red,6
8.29917,0.539946,0.240012,3.40017,0.075996,16.0008,111.9944,0.9975,3.270164,0.609939,9.40094,White,5
7.39926,0.249975,0.360018,13.20066,0.066997,53.00265,177.9911,0.9975,3.010151,0.479952,9.0009,Red,6
6.89931,0.219978,0.370019,15.00075,0.052997,59.00295,177.9911,0.9991,3.370169,0.819918,9.50095,Red,7
6.09939,0.19998,0.340017,9.500475,0.040998,38.0019,200.98995,0.994901,3.140157,0.439956,10.10101,Red,3
6.89931,0.409959,0.330017,10.100505,0.042998,28.0014,151.9924,0.9967,3.20016,0.519948,9.40094,Red,5
7.29927,0.259974,0.490025,5.00025,0.027999,32.0016,106.99465,0.993501,3.240162,0.539946,10.80108,Red,6
8.79912,0.389961,0.350018,1.80009,0.095995,22.0011,79.996,0.990061,2.950148,0.539946,12.60126,Red,6
6.89931,0.489951,0.100005,2.300115,0.073996,12.0006,29.9985,0.9958,3.420171,0.579942,10.20102,White,6
7.9992,0.179982,0.370019,1.300065,0.039998,15.00075,95.9952,0.991101,3.060153,0.609939,12.10121,Red,6
7.19928,0.309969,0.410021,8.60043,0.052997,15.00075,88.99555,0.9975,3.290165,0.639936,9.90099,Red,6
7.39926,0.389961,0.230012,7.00035,0.032998,29.00145,125.9937,0.993901,3.140157,0.419958,10.50105,Red,5
11.19888,0.669933,0.550028,2.300115,0.083996,6.0003,12.99935,0.9999,3.170159,0.709929,9.50095,White,6
8.29917,0.209979,0.490025,19.80099,0.053997,50.0025,230.98845,1.0011,2.99015,0.539946,9.20092,Red,5
7.89921,0.219978,0.380019,8.0004,0.042998,46.0023,151.9924,0.993301,3.120156,0.319968,11.50115,Red,7
6.59934,0.319968,0.330017,2.500125,0.051997,40.002,219.489025,0.993061,3.150158,0.59994,10.001,Red,5
6.39936,0.249975,0.320016,0.900045,0.033998,40.002,113.9943,0.991041,3.310166,0.579942,10.80108,Red,7
6.69933,0.309969,0.340017,6.80034,0.058997,51.00255,214.98925,0.99528,3.330167,0.559944,10.30103,Red,5
6.39936,0.149985,0.250013,7.80039,0.049998,13.00065,67.9966,0.993841,3.160158,0.39996,9.90099,Red,6
12.79872,0.614939,0.660033,5.80029,0.082996,7.00035,41.9979,1.0021,3.070154,0.729927,10.001,White,7
6.79932,0.159984,0.180009,1.80009,0.045998,31.00155,113.9943,0.992161,3.270164,0.549945,10.80108,Red,6
8.89911,0.269973,0.280014,0.80004,0.023999,29.00145,127.9936,0.989741,3.010151,0.349965,12.40124,Red,6
7.29927,0.209979,0.290015,1.60008,0.033998,29.00145,117.9941,0.991601,3.300165,0.49995,11.0011,Red,8
5.9994,0.109989,0.470024,10.60053,0.051997,69.00345,147.9926,0.9957,2.910146,0.339966,9.30093,Red,4
6.89931,0.289971,0.410021,7.80039,0.045998,52.0026,170.99145,0.99527,3.120156,0.509949,9.60096,Red,5
6.09939,0.249975,0.280014,10.0005,0.054997,56.0028,130.99345,0.993901,3.220161,0.349965,10.90109,Red,6
7.79922,0.249975,0.370019,1.00005,0.042998,10.0005,79.996,0.991181,3.080154,0.379962,11.40114,Red,5
8.59914,0.489951,0.280014,1.900095,0.109995,20.001,135.9932,0.9971,2.930147,1.949805,9.90099,White,6
6.79932,0.289971,0.500025,13.300665,0.052997,48.0024,193.9903,0.9973,3.090155,0.449955,9.40094,Red,5
5.9994,0.239976,0.410021,1.300065,0.035998,42.0021,117.9941,0.990081,3.040152,0.639936,11.751175,Red,6
6.49935,0.159984,0.340017,1.40007,0.028999,29.00145,132.99335,0.990981,3.330167,0.639936,11.50115,Red,7
6.59934,0.339966,0.340017,2.60013,0.050997,40.502025,209.9895,0.993041,3.150158,0.609939,10.001,Red,5
6.49935,0.329967,0.240012,14.500725,0.047998,20.001,95.9952,0.994461,3.060153,0.29997,11.50115,Red,8
7.39926,0.409959,0.660033,10.80054,0.050997,77.00385,193.9903,0.9975,3.050153,0.459954,8.70087,Red,5
6.59934,0.159984,0.250013,9.80049,0.048998,59.502975,136.99315,0.994901,3.160158,0.379962,10.001,Red,6
6.29937,0.189981,0.330017,10.100505,0.062997,63.00315,132.99335,0.99551,2.860143,0.409959,9.10091,Red,5
7.09929,0.714929,0,2.350118,0.070996,21.00105,46.99765,0.99622,3.290165,0.449955,9.40094,White,5
5.89941,0.289971,0.320016,1.40007,0.021999,17.00085,46.99765,0.989801,3.350168,0.349965,11.50115,Red,6
6.89931,0.39996,0.220011,5.950298,0.080996,76.0038,302.98485,0.99695,3.40017,0.569943,9.40094,Red,5
8.29917,0.659934,0.150008,1.900095,0.078996,17.00085,41.9979,0.9971,3.310166,0.539946,9.60096,White,6
7.19928,0.219978,0.490025,1.00005,0.044998,34.0017,139.993,0.989901,3.050153,0.339966,12.70127,Red,6
5.9994,0.289971,0.410021,10.80054,0.047998,55.00275,148.99255,0.993601,3.090155,0.589941,10.967763,Red,7
6.89931,0.614939,0.420021,12.0006,0.066997,24.0012,130.99345,0.99717,3.19016,0.339966,9.30093,Red,5
7.29927,0.259974,0.310016,1.60008,0.039998,39.00195,172.99135,0.991701,3.19016,0.509949,11.40114,Red,6
6.89931,0.429957,0.280014,9.40047,0.055997,29.00145,182.99085,0.99584,3.170159,0.429957,9.40094,Red,5
11.39886,0.359964,0.690035,2.100105,0.089996,6.0003,20.99895,0.9999,3.170159,0.619938,9.20092,White,6
8.29917,0.29997,0.360018,10.0005,0.041998,33.00165,168.99155,0.9981,3.230162,0.509949,9.30093,Red,6
9.69903,0.549945,0.170009,2.900145,0.086996,20.001,52.99735,1.0003,3.140157,0.609939,9.40094,White,5
9.19908,0.229977,0.350018,10.700535,0.036998,34.0017,144.99275,0.998,3.090155,0.319968,9.70097,Red,5
5.09949,0.329967,0.270014,6.700335,0.021999,44.0022,128.99355,0.992111,3.360168,0.389961,11.0011,Red,7
7.59924,1.579842,0,2.100105,0.136993,5.00025,8.99955,0.994661,3.500175,0.39996,10.90109,White,3
6.79932,0.309969,0.300015,8.0004,0.027999,33.00165,121.9939,0.991541,3.130157,0.629937,12.60126,Red,7
6.09939,0.359964,0.580029,15.00075,0.043998,42.0021,114.99425,0.9977,3.150158,0.509949,9.0009,Red,5
7.19928,0.359964,0.460023,2.100105,0.073996,24.0012,43.9978,0.99524,3.40017,0.849915,11.0011,White,7
6.39936,0.144986,0.490025,5.40027,0.047998,54.0027,163.9918,0.994501,3.560178,0.439956,10.80108,Red,6
6.09939,0.359964,0.330017,1.100055,0.049998,24.0012,168.99155,0.992601,3.150158,0.779922,9.50095,Red,6
6.29937,0.269973,0.510026,7.60038,0.048998,35.00175,199.99,0.99538,3.160158,0.539946,9.40094,Red,4
7.29927,0.249975,0.260013,7.20036,0.047998,52.0026,206.98965,0.99577,3.120156,0.369963,9.20092,Red,5
6.59934,0.219978,0.350018,1.40007,0.049998,23.00115,82.99585,0.990091,3.170159,0.479952,12.0012,Red,7
6.19938,0.549945,0.450023,12.0006,0.048998,27.00135,185.9907,0.9973,3.170159,0.49995,9.30093,Red,6
6.79932,0.129987,0.39002,1.40007,0.033998,19.00095,101.9949,0.991111,3.230162,0.59994,11.30113,Red,7
9.19908,0.319968,0.420021,1.300065,0.045998,14.0007,185.9907,0.994801,3.080154,0.479952,9.60096,Red,5
7.79922,0.319968,0.330017,10.40052,0.030998,47.00235,193.9903,0.99682,3.070154,0.579942,9.60096,Red,6
3.79962,0.309969,0.020001,11.100555,0.035998,20.001,113.9943,0.992381,3.750188,0.439956,12.40124,Red,6
5.69943,0.249975,0.260013,12.500625,0.048998,52.502625,119.994,0.99681,3.080154,0.449955,9.40094,Red,6
6.39936,0.319968,0.230012,16.20081,0.054997,36.0018,175.9912,0.9985,3.260163,0.539946,9.10091,Red,5
9.89901,0.319968,0.560028,2.0001,0.072996,3.00015,7.9996,0.99524,3.150158,0.729927,11.40114,White,6
5.69943,0.439956,0.130007,7.00035,0.024999,28.0014,172.99135,0.991201,3.330167,0.479952,12.50125,Red,6
6.49935,0.259974,0.340017,1.40007,0.039998,25.00125,183.9908,0.992061,3.290165,0.459954,10.70107,Red,5
6.59934,0.879912,0.040002,2.20011,0.065997,12.0006,19.999,0.99626,3.530177,0.559944,9.90099,White,5
6.29937,0.209979,0.330017,13.900695,0.045998,68.0034,178.99105,0.997,3.360168,0.49995,10.40104,Red,6
5.79942,0.29997,0.380019,4.900245,0.038998,22.0011,85.9957,0.989531,3.230162,0.579942,13.10131,Red,7
5.69943,0.209979,0.240012,2.300115,0.046998,60.003,188.99055,0.994901,3.650183,0.719928,10.10101,Red,6
6.19938,0.349965,0.20001,18.100905,0.068997,33.00165,157.9921,0.99898,3.150158,0.49995,8.80088,Red,6
6.89931,0.209979,0.620031,6.300315,0.041998,7.00035,108.99455,0.993481,2.960148,0.589941,10.20102,Red,6
10.79892,0.259974,0.450023,3.300165,0.059997,20.001,48.99755,0.9971,3.130157,0.539946,9.60096,White,5
7.29927,0.219978,0.370019,14.300715,0.062997,48.0024,190.99045,0.9977,2.890145,0.379962,9.0009,Red,6
7.79922,0.269973,0.330017,2.40012,0.052997,36.0018,174.99125,0.991901,3.20016,0.549945,11.0011,Red,6
7.09929,0.259974,0.290015,12.40062,0.043998,62.0031,239.988,0.9968,3.040152,0.419958,9.20092,Red,6
6.19938,0.329967,0.19001,5.60028,0.041998,22.0011,142.99285,0.994151,3.150158,0.629937,9.90099,Red,5
5.59944,0.409959,0.240012,1.900095,0.033998,10.0005,52.99735,0.988051,3.320166,0.49995,13.50135,Red,7
6.69933,0.279972,0.280014,4.500225,0.050997,14.0007,91.9954,0.992141,3.360168,0.579942,11.90119,Red,6
7.39926,0.279972,0.250013,11.900595,0.052997,25.00125,147.9926,0.9975,3.100155,0.619938,9.20092,Red,5
8.79912,0.239976,0.540027,2.500125,0.082996,25.00125,56.99715,0.9982,3.39017,0.539946,9.20092,White,5
7.59924,0.349965,0.460023,14.700735,0.046998,33.00165,150.99245,0.99699,3.030152,0.529947,10.30103,Red,5
10.39896,0.409959,0.550028,3.20016,0.075996,22.0011,53.9973,0.9995,3.150158,0.889911,9.90099,White,6
8.09919,0.239976,0.320016,10.500525,0.029999,34.0017,104.99475,0.993971,3.110156,0.419958,11.80118,Red,6
6.39936,0.279972,0.19001,5.40027,0.041998,67.00335,180.99095,0.994251,3.310166,0.349965,10.20102,Red,6
4.79952,0.169983,0.280014,2.900145,0.029999,22.0011,110.99445,0.990101,3.380169,0.339966,11.30113,Red,7
9.39906,0.684932,0.110006,2.700135,0.076996,6.0003,30.99845,0.9983,3.19016,0.69993,10.10101,White,6
7.59924,0.329967,0.350018,6.300315,0.035998,12.0006,125.9937,0.992301,3.160158,0.389961,12.0012,Red,7
7.19928,0.229977,0.380019,14.300715,0.057997,55.00275,193.9903,0.9978,3.090155,0.439956,9.0009,Red,6
7.79922,0.559944,0.19001,1.80009,0.103995,12.0006,46.99765,0.9963,3.19016,0.929907,9.50095,White,5
5.29947,0.259974,0.230012,5.150258,0.033998,48.0024,159.992,0.9951,3.820191,0.509949,10.50105,Red,7
6.9993,0.239976,0.360018,4.900245,0.082996,10.0005,132.99335,0.994101,3.330167,0.369963,10.80108,Red,6
5.9994,0.49995,0,1.40007,0.056997,15.00075,25.9987,0.994381,3.360168,,9.50095,White,5
9.59904,0.654935,0.210011,2.0001,0.038998,21.00105,119.994,0.991781,3.00015,0.9999,12.60126,Red,6
7.49925,0.29997,0.710036,1.300065,0.159992,44.0022,148.99255,0.994701,3.080154,0.419958,8.90089,Red,5
5.79942,0.319968,0.380019,4.750238,0.032998,23.00115,93.9953,0.990901,3.420171,0.419958,11.80118,Red,7
6.29937,0.369963,0.280014,6.300315,0.033998,45.00225,151.9924,0.992001,3.290165,0.459954,11.60116,Red,7
8.09919,0.29997,0.310016,1.100055,0.040998,49.00245,122.99385,0.991301,2.99015,0.449955,11.10111,Red,6
6.9993,0.49995,0.140007,1.80009,0.077996,10.0005,22.99885,0.99626,3.530177,0.609939,10.40104,White,5
6.79932,0.219978,0.490025,0.900045,0.051997,26.0013,127.9936,0.990901,3.250163,0.349965,11.40114,Red,6
6.79932,0.589941,0.100005,1.700085,0.062997,34.0017,52.99735,0.9957,3.410171,0.669933,9.70097,White,5
5.9994,0.329967,0.270014,0.80004,0.184991,12.0006,187.9906,0.992301,3.120156,0.619938,9.40094,Red,5
6.09939,0.339966,0.210011,5.00025,0.041998,17.00085,132.99335,0.993631,3.020151,0.529947,9.40094,Red,5
6.59934,0.149985,0.340017,1.00005,0.036998,45.00225,78.99605,0.989391,2.960148,0.49995,11.70117,Red,6
10.49895,0.239976,0.470024,2.100105,0.065997,6.0003,23.9988,0.9977,3.150158,0.89991,11.0011,White,7
6.89931,0.239976,0.40002,15.40077,0.051997,81.00405,197.9901,0.9985,3.20016,0.689931,9.40094,Red,5
5.9994,0.29997,0.330017,2.100105,0.041998,31.00155,126.99365,0.989541,3.320166,0.419958,12.50125,Red,6
8.09919,0.824918,0.240012,2.100105,0.083996,5.00025,12.99935,0.9971,3.370169,0.769923,10.70107,White,6
6.69933,0.169983,0.370019,2.0001,0.038998,34.0017,124.99375,0.992101,3.260163,0.59994,10.80108,Red,7
6.69933,0.419958,0.270014,8.60043,0.067997,24.0012,147.9926,0.994701,3.160158,0.569943,11.30113,White,6
6.09939,0.229977,0.450023,10.60053,0.093995,49.00245,168.99155,0.99689,3.050153,0.539946,8.80088,Red,5
6.39936,0.29997,0.330017,5.20026,0.049998,30.0015,136.99315,0.992941,3.260163,0.579942,11.10111,Red,5
6.29937,0.289971,0.290015,3.300165,0.036998,32.0016,139.993,0.989401,3.170159,0.359964,12.80128,Red,7
5.29947,0.359964,0.270014,6.300315,0.027999,40.002,131.9934,0.991761,3.370169,0.39996,11.60116,Red,6
9.59904,0.229977,0.40002,1.500075,0.043998,19.00095,134.99325,0.993601,2.960148,0.489951,10.90109,Red,5
7.09929,0.709929,0,1.900095,0.079996,14.0007,34.99825,0.9971,3.470174,0.549945,9.40094,White,5
5.19948,0.369963,0.330017,1.20006,0.027999,13.00065,80.99595,0.990101,3.370169,0.379962,11.70117,Red,6
7.59924,0.539946,0.020001,1.700085,0.084996,17.00085,30.99845,0.99579,3.370169,0.509949,10.40104,White,6
5.19948,0.154985,0.330017,1.60008,0.027999,13.00065,58.99705,0.989651,3.300165,0.839916,11.90119,Red,8
7.19928,0.229977,0.19001,13.700685,0.051997,47.00235,196.99015,0.99855,3.120156,0.529947,9.0009,Red,5
14.9985,0.209979,0.440022,2.20011,0.074996,10.0005,23.9988,0.99995,3.070154,0.839916,9.20092,White,7
8.59914,0.329967,0.340017,11.80059,0.058997,42.0021,239.988,0.99872,3.170159,0.519948,10.001,Red,6
9.59904,0.879912,0.280014,2.40012,0.085996,30.0015,146.99265,0.9978,3.240162,0.529947,9.40094,White,5
5.79942,0.179982,0.280014,1.300065,0.033998,9.00045,93.9953,0.990821,3.210161,0.519948,11.20112,Red,6
4.9995,0.329967,0.230012,11.80059,0.029999,23.00115,157.9921,0.993121,3.410171,0.639936,11.80118,Red,6
7.19928,0.39996,0.620031,10.80054,0.040998,70.0035,188.99055,0.9975,3.080154,0.489951,8.60086,Red,4
6.39936,0.19998,0.320016,3.100155,0.040998,18.0009,125.9937,0.991301,3.430172,0.419958,12.0012,Red,6
6.49935,0.329967,0.300015,3.80019,0.035998,34.0017,87.9956,0.990181,3.250163,0.629937,12.50125,Red,7
6.49935,0.289971,0.300015,9.150458,0.050997,25.00125,165.9917,0.993291,3.240162,0.559944,11.351135,Red,6
6.79932,0.179982,0.280014,9.80049,0.038998,29.00145,112.99435,0.993961,3.110156,0.449955,10.90109,Red,7
8.19918,1.329867,0,1.700085,0.080996,3.00015,11.9994,0.9963,3.530177,0.489951,10.90109,White,5
6.9993,0.219978,0.280014,10.60053,0.038998,32.0016,116.99415,0.993451,3.050153,0.549945,11.50115,Red,7
7.39926,0.69993,0,1.900095,0.075996,11.00055,33.9983,0.9977,3.510176,0.559944,9.40094,White,5
6.69933,0.259974,0.290015,7.700385,0.037998,40.002,178.99105,0.994691,3.230162,0.559944,10.40104,Red,6
6.19938,0.249975,0.540027,7.00035,0.045998,58.0029,175.9912,0.994441,3.19016,0.69993,10.40104,Red,5
6.49935,0.189981,0.340017,1.60008,0.028999,39.00195,115.9942,0.989441,3.210161,0.679932,12.50125,Red,6
7.89921,0.249975,0.340017,11.40057,0.039998,53.00265,201.9899,0.99698,3.110156,0.569943,9.60096,Red,6
8.49915,0.149985,0.490025,1.500075,0.030998,17.00085,121.9939,0.993101,3.030152,0.39996,10.30103,Red,6
9.89901,0.739926,0.19001,5.80029,0.110994,33.00165,75.9962,0.99868,3.140157,0.549945,9.40094,White,5
5.59944,0.229977,0.290015,3.100155,0.022999,19.00095,88.99555,0.990581,3.250163,0.509949,11.20112,Red,6
6.49935,0.29997,0.320016,2.0001,0.043998,34.0017,89.9955,0.991751,3.370169,0.679932,11.0011,Red,7
6.9993,0.319968,0.270014,7.100355,0.026999,37.00185,121.9939,0.991551,3.150158,0.59994,12.60126,Red,7
8.09919,0.19998,0.300015,1.300065,0.035998,7.00035,48.99755,0.992321,2.99015,0.729927,10.30103,Red,5
6.09939,0.169983,0.270014,1.500075,0.055997,45.00225,134.99325,0.992301,3.20016,0.429957,10.20102,Red,6
6.49935,0.379962,0.260013,5.20026,0.041998,33.00165,111.9944,0.990571,3.060153,0.49995,12.30123,Red,7
6.79932,0.309969,0.090005,1.40007,0.039998,56.0028,144.99275,0.992101,3.19016,0.459954,10.001,Red,5
6.19938,0.349965,0.040002,1.20006,0.059997,23.00115,107.9946,0.993301,3.260163,0.539946,9.20092,Red,5
10.09899,0.429957,0.40002,2.60013,0.091995,13.00065,51.9974,0.99824,3.220161,0.639936,10.001,White,7
7.59924,0.309969,0.240012,1.80009,0.036998,39.00195,149.9925,0.991201,3.050153,0.439956,11.80118,Red,7
6.59934,0.209979,0.310016,11.40057,0.038998,46.0023,164.99175,0.99785,3.410171,0.439956,9.80098,Red,7
6.69933,0.159984,0.320016,12.500625,0.034998,18.0009,155.9922,0.99656,2.880144,0.359964,9.0009,Red,6
9.999,0.19998,0.39002,1.40007,0.049998,19.00095,151.9924,0.993901,3.00015,0.419958,10.40104,Red,6
6.09939,0.329967,0.320016,7.80039,0.051997,52.0026,182.99085,0.99647,3.39017,0.649935,9.50095,Red,5
8.09919,0.219978,0.430022,1.500075,0.043998,28.0014,128.99355,0.993701,3.220161,0.449955,11.0011,Red,6
6.59934,0.169983,0.260013,7.40037,0.051997,45.00225,127.9936,0.993781,3.160158,0.369963,10.001,Red,6
5.69943,0.259974,0.300015,1.80009,0.038998,30.0015,104.99475,0.989851,3.480174,0.519948,12.50125,Red,7
7.9992,0.229977,0.460023,1.500075,0.029999,30.0015,124.99375,0.990601,3.230162,0.469953,12.50125,Red,6
6.89931,0.629937,0.010001,2.40012,0.075996,14.0007,38.99805,0.99512,3.340167,0.529947,10.80108,White,6
7.39926,0.369963,0.350018,5.700285,0.060997,12.0006,93.9953,0.9964,3.480174,0.689931,10.70107,Red,6
6.79932,0.269973,0.220011,8.100405,0.033998,55.00275,202.98985,0.996,3.19016,0.519948,8.90089,Red,5
6.29937,0.569943,0.280014,2.100105,0.047998,13.00065,48.99755,0.993641,3.410171,0.59994,12.80128,White,5
8.29917,0.39996,0.410021,8.20041,0.049998,15.00075,121.9939,0.9978,3.39017,0.489951,9.30093,Red,5
7.59924,0.369963,0.340017,3.20016,0.027999,42.0021,161.9919,0.990201,3.010151,0.329967,12.40124,Red,6
6.49935,0.509949,0.250013,1.700085,0.047998,39.00195,176.99115,0.992021,3.280164,0.569943,10.567723,Red,5
6.79932,0.319968,0.210011,2.20011,0.043998,15.00075,67.9966,0.993101,3.170159,0.389961,9.40094,Red,6
6.89931,0.259974,0.270014,4.20021,0.030998,20.001,79.996,0.990791,3.120156,0.389961,11.50115,Red,6
7.59924,0.209979,0.440022,1.900095,0.035998,10.0005,118.99405,0.991201,3.010151,0.69993,12.80128,Red,6
6.79932,0.219978,0.240012,4.900245,0.091995,30.0015,122.99385,0.995,3.030152,0.459954,8.60086,Red,6
7.69923,0.279972,0.350018,15.300765,0.055997,31.00155,116.99415,0.9997,3.270164,0.49995,9.60096,Red,5
8.29917,0.269973,0.39002,2.40012,0.057997,16.0008,106.99465,0.9954,3.280164,0.589941,10.30103,Red,5
6.49935,0.389961,0.350018,1.60008,0.048998,10.0005,163.9918,0.99506,3.350168,0.509949,9.70097,Red,5
8.19918,0.59994,0.170009,2.300115,0.071996,11.00055,72.99635,0.9962,3.20016,0.449955,9.30093,White,5
6.59934,0.219978,0.230012,17.300865,0.046998,37.00185,117.9941,0.99896,3.080154,0.459954,8.80088,Red,6
5.59944,0.694931,0.060003,6.80034,0.041998,9.00045,83.9958,0.994221,3.440172,0.439956,10.20102,Red,5
7.19928,0.519948,0.070004,1.40007,0.073996,5.00025,19.999,0.9972,3.320166,0.809919,9.60096,White,6
7.19928,0.229977,0.380019,14.300715,0.057997,55.00275,193.9903,0.9978,3.090155,0.439956,9.0009,Red,6
5.89941,0.119988,0.280014,1.40007,0.036998,36.0018,82.99585,0.990641,3.330167,0.419958,10.90109,Red,7
6.49935,0.319968,0.230012,1.20006,0.053997,39.00195,207.9896,0.992621,3.180159,0.459954,9.90099,Red,6
6.79932,0.289971,0.320016,1.80009,0.031998,18.0009,129.9935,0.990851,3.050153,0.619938,11.20112,Red,6
8.89911,0.479952,0.240012,2.850143,0.093995,35.00175,105.9947,0.9981,3.100155,0.529947,9.20092,White,5
8.19918,0.569943,0.260013,2.20011,0.059997,28.0014,64.99675,0.9958,3.300165,0.429957,10.10101,White,5
7.09929,0.249975,0.39002,2.100105,0.035998,30.0015,123.9938,0.990701,3.280164,0.429957,12.20122,Red,8
6.39936,0.29997,0.450023,3.500175,0.19699,76.0038,179.991,0.994101,3.020151,0.389961,9.10091,Red,6
8.79912,0.189981,0.300015,5.00025,0.027999,34.0017,119.994,0.992321,2.940147,0.469953,11.20112,Red,5
6.9993,0.169983,0.360018,6.40032,0.054997,42.0021,122.99385,0.993081,3.110156,0.49995,11.0011,Red,8
6.79932,0.209979,0.310016,2.900145,0.045998,40.002,120.99395,0.991201,3.070154,0.649935,10.90109,Red,7
6.49935,0.289971,0.250013,2.500125,0.141993,8.0004,110.99445,0.992601,3.00015,0.439956,9.90099,Red,4
6.59934,0.389961,0.280014,9.20046,0.035998,10.0005,91.9954,0.991961,3.070154,0.349965,12.10121,Red,6
7.9992,0.279972,0.440022,1.80009,0.080996,28.0014,67.9966,0.99491,3.360168,0.659934,11.20112,White,5
8.29917,0.529947,0,1.40007,0.069997,6.0003,13.9993,0.99583,3.250163,0.639936,10.001,White,6
10.29897,0.269973,0.560028,1.40007,0.046998,3.00015,7.9996,0.994611,3.160158,0.509949,11.80118,White,6
5.89941,0.239976,0.340017,2.0001,0.036998,40.002,107.9946,0.989381,3.19016,0.49995,12.30123,Red,6
9.39906,0.239976,0.330017,2.300115,0.060997,52.0026,72.99635,0.99776,3.470174,0.89991,10.20102,White,6
6.09939,0.219978,0.500025,6.60033,0.044998,30.0015,121.9939,0.994051,3.220161,0.489951,9.90099,Red,6
